Serial_Id,name,price,year,Odometer_Reading,fuel,transmission,Mileage,Engine_No,Horse_Power,Seats
11659,Maruti Swift Dzire ZDI,4.5,2013,"60,500.00",Diesel,Manual,23.4,1248,74,5
11660,Maruti Ignis Delta,5.5,2018,"15,000.00",Petrol,Manual,20.89,1197,81.8,5
11661,Maruti Vitara Brezza ZDi,7.5,2017,"90,000.00",Diesel,Manual,24.3,1248,88.5,5
11662,Ford Freestyle Titanium Diesel BSIV,7.3,2018,"50,000.00",Diesel,Manual,24.4,1498,98.63,5
11663,Maruti Eeco 5 Seater Standard BSIV,2.5,2015,"70,000.00",Petrol,Manual,15.37,1196,73,5
11664,Maruti Omni 8 Seater BSIV,1.75,2013,"35,000.00",Petrol,Manual,14,796,35,5
11665,Mahindra Bolero 2011-2019 DI NON AC BS III White,3.8,2014,225000,Diesel,Manual,15.96,2523,63,9
11666,Volkswagen Polo Petrol Highline 1.2L,3.35,2013,"35,000.00",Petrol,Manual,16.47,1198,73.9,5
11667,Toyota Innova 2.5 V Diesel 7-seater,6.6,2011,180000,Diesel,Manual,12.8,2494,102,7
11668,Hyundai Grand i10 Magna,5.8,2020,"5,600.00",Petrol,Manual,18.9,1197,81.86,5
11669,Tata Nexon 1.5 Revotorq XZA Plus DualTone,10.2,2018,"50,000.00",Diesel,Automatic,21.5,1497,108.5,5
11670,Hyundai i20 Sportz Option 1.2,5.25,2015,"23,114.00",Petrol,Manual,18.6,1197,81.83,5
11671,Toyota Etios Liva GD,2.5,2011,"84,815.00",Diesel,Manual,23.59,1364,67.04,5
11672,Honda City 2017-2020 EXi,2,2007,"75,075.00",Petrol,Manual,17.7,1497,78,5
11673,Datsun GO T Option,5.6,2020,"15,000.00",Petrol,Manual,19.02,1198,67.05,5
11674,Hyundai Grand i10 CRDi SportZ Edition,3.5,2014,"50,000.00",Diesel,Manual,24,1120,70,5
11675,Honda Jazz X,2.59,2012,"46,967.00",Petrol,Manual,16.7,1198,88.8,5
11676,Tata Safari 2005-2017 Dicor LX 4X4,4.5,2011,"40,000.00",Diesel,Manual,13.93,2179,138,7
11677,Renault Duster 85PS Diesel RxL,4.95,2014,"50,000.00",Diesel,Manual,20.45,1461,83.8,5
11678,Hyundai Verna 1.6 SX VTVT (O),3.89,2012,"40,000.00",Petrol,Manual,17.1,1591,121.3,5
11679,Hyundai Grand i10 Asta Option,5,2014,"15,000.00",Petrol,Manual,18.9,1197,82,5
11680,Ford Ecosport 2015-2021 1.5 Petrol Titanium,7.25,2017,"14,636.00",Petrol,Manual,15.9,1496,120.69,5
11681,Skoda Octavia 2.0 TDI AT Style Plus,13.99,2017,"31,111.00",Diesel,Automatic,19.5,1968,141,5
11682,Mahindra KUV100 NXT G80 K2,3.8,2018,"20,000.00",Petrol,Manual,18.15,1198,82,6
11683,Maruti Omni 8 Seater BSII,1,2012,110000,Petrol,Manual,19.7,796,35,8
11684,Toyota Innova 2.0 GX 8 STR BSIV,8,2012,250000,Petrol,Manual,12.4,1998,132,8
11685,Hyundai i10 Era,1.91,2009,"50,000.00",Petrol,Manual,19.81,1086,68.05,5
11686,Maruti Swift Dzire VDI,3.4,2013,"70,000.00",Diesel,Manual,23.4,1248,74,5
11687,Hyundai i20 1.2 Magna,2.4,2011,"38,225.00",Petrol,Manual,18.5,1197,80,5
11688,Volkswagen Polo 2015-2019 GT TSI,8.3,2017,"18,000.00",Petrol,Automatic,17.21,1197,103.5,5
11689,Tata Zest Quadrajet 1.3 75PS XE,4.5,2018,"15,000.00",Diesel,Manual,22.95,1248,74,5
11690,Honda Brio 1.2 S Option MT,2.85,2014,"33,500.00",Petrol,Manual,18.5,1198,86.8,5
11691,Maruti Vitara Brezza LDi,7.35,2018,"40,000.00",Diesel,Manual,24.3,1248,88.5,5
11692,Chevrolet Sail Hatchback 1.2,2.5,2015,"17,000.00",Petrol,Manual,18.2,1199,82.5,5
11693,Maruti Eeco 5 Seater AC BSIV,4,2018,"20,000.00",Petrol,Manual,15.37,1196,73,5
11694,Honda City i DTec SV,8.75,2015,"56,210.00",Diesel,Manual,26,1498,98.6,5
11695,Datsun GO Plus T BSIV,2.75,2015,"45,000.00",Petrol,Manual,19.44,1198,67,7
11696,Tata Nano Lx BSIV,0.75,2010,"11,000.00",Petrol,Manual,26,624,35,4
11697,Maruti Swift LDI,3.99,2016,"65,000.00",Diesel,Manual,22.9,1248,74,5
11698,Hyundai i20 Petrol Spotz,6.6,2019,"25,000.00",Petrol,Manual,18.6,1197,81.86,5
11699,Honda City 1.3 EXI,3,2007,"44,621.00",Petrol,Manual,13,1343,90,5
11700,Honda Jazz 1.2 V i VTEC,6,2018,"44,503.00",Petrol,Manual,18.7,1199,88.7,5
11701,Maruti Wagon R LXI CNG,3.2,2017,"60,000.00",CNG,Manual,26.6,998,58.16,5
11702,Mercedes-Benz CLA 200 CDI Style,21.5,2016,"32,000.00",Diesel,Automatic,17.9,2143,134.1,5
11703,Honda Amaze VX i-Vtech,3.99,2015,"59,000.00",Petrol,Manual,18,1198,86.7,5
11704,Maruti Ignis 1.2 AMT Zeta BSIV,5,2018,"16,000.00",Petrol,Automatic,20.89,1197,81.8,5
11705,Maruti Celerio VXI,3.25,2015,"11,668.00",Petrol,Manual,23.1,998,67.04,5
11706,Mahindra Thar 700 CRDe ABS,10,2019,"23,000.00",Diesel,Manual,16.55,2498,105,6
11707,Chevrolet Spark 1.0 LT,1.2,2011,"50,000.00",Petrol,Manual,18,995,62,5
11708,Maruti Baleno Alpha Diesel,5.5,2015,"29,000.00",Diesel,Manual,27.39,1248,74,5
11709,Chevrolet Beat Diesel LT Option,2.1,2013,"84,000.00",Diesel,Manual,25.44,936,57.6,5
11710,Hyundai Santro Xing XO eRLX Euro II,0.85,2006,100000,Petrol,Manual,17,1086,null ,5
11711,Tata Safari 2005-2017 DICOR 2.2 EX 4x2,2,2010,120000,Diesel,Manual,11.57,2179,138.1,7
11712,Hyundai Creta 1.6 CRDi SX,13.5,2018,105692,Diesel,Manual,19.67,1582,126.2,5
11713,Maruti Omni E MPI STD BS IV,2,2017,"60,000.00",Petrol,Manual,16.8,796,34.2,8
11714,Honda Civic 1.8 V MT,2,2007,"60,000.00",Petrol,Manual,13.5,1799,130,5
11715,Maruti Celerio ZXI Optional AMT BSIV,4.2,2017,"40,000.00",Petrol,Automatic,23.1,998,67.04,5
11716,Maruti Vitara Brezza ZDi Plus,7.6,2017,100000,Diesel,Manual,24.3,1248,88.5,5
11717,Maruti SX4 S Cross DDiS 200 Zeta,7.75,2016,"54,000.00",Diesel,Manual,23.65,1248,88.5,5
11718,Maruti Ertiga VXI,4.7,2013,"44,500.00",Petrol,Manual,19.01,1462,103.26,7
11719,Maruti Swift VDI BSIV,4.6,2015,"62,500.00",Diesel,Manual,25.2,1248,74,5
11720,Ford Ecosport 2015-2021 1.5 Diesel Titanium,8.7,2018,"54,400.00",Diesel,Manual,21.7,1498,98.96,5
11721,Toyota Innova 2.5 G3,5.25,2010,"48,000.00",Diesel,Manual,12.8,2494,102,8
11722,Maruti Swift Dzire ZDI Plus,8.9,2019,"7,000.00",Diesel,Manual,28.4,1248,74.02,5
11723,BMW 3 Series 320d GT Sport Line,18.9,2015,"39,000.00",Diesel,Automatic,19.59,1995,184,5
11724,Mahindra XUV500 2011-2015 W8 FWD,7,2015,"40,000.00",Diesel,Manual,15.1,2179,140,7
11725,Tata Indica DLS BSIII,0.65,2007,"80,000.00",Diesel,Manual,17.88,1396,52.8,5
11726,Maruti Swift Dzire ZDI Plus,9,2018,100000,Diesel,Manual,28.4,1248,74.02,5
11727,Volkswagen Jetta 1.9 TDI Comfortline DSG,3.75,2009,"81,789.00",Diesel,Automatic,15.5,1896,105,5
11728,Maruti Swift Dzire VXI,3.5,2013,"70,000.00",Petrol,Manual,19.1,1197,85.8,5
11729,Ford Ikon 1.3 Flair,1,2006,"48,000.00",Petrol,Manual,13.8,1299,70,5
11730,Tata Manza Aqua Quadrajet BS IV,3.45,2012,"65,000.00",Diesel,Manual,21.12,1248,88.8,5
11731,Hyundai EON Era Plus,2.6,2012,"52,000.00",Petrol,Manual,21.1,814,55.2,5
11732,Skoda Laura Ambiente,3.5,2010,350000,Diesel,Manual,17.5,1896,106,5
11733,Renault Triber RXL BSIV,5.5,2019,"23,000.00",Petrol,Manual,20,999,72,7
11734,Maruti Alto Green LX BSIV,1.25,2010,"72,000.00",CNG,Manual,26.83,796,38.4,5
11735,Skoda Rapid 1.6 TDI Ambition Plus Alloy,4,2012,"80,000.00",Diesel,Manual,20.5,1598,103.5,5
11736,Maruti Baleno RS 1.0 Petrol,7.3,2019,"6,500.00",Petrol,Manual,21.1,998,100.5,5
11737,Hyundai i10 Sportz 1.1L,2.59,2014,"36,976.00",Petrol,Manual,19.81,1086,68.05,5
11738,Renault KWID STD,2.2,2016,"10,000.00",Petrol,Manual,25.17,799,53.3,5
11739,Hyundai EON Magna Plus,1.85,2012,"38,000.00",Petrol,Manual,21.1,814,55.2,5
11740,Ford Endeavour 3.2 Titanium AT 4X4,21,2016,120000,Diesel,Automatic,10.91,3198,197,7
11741,Hyundai Grand i10 Sportz,4,2014,"50,000.00",Petrol,Manual,18.9,1197,82,5
11742,Tata Sumo Victa CX 7/9 Str BSII,1.6,2008,150000,Diesel,Manual,12.4,2956,70,9
11743,Honda City i DTEC V,5.2,2014,"85,000.00",Diesel,Manual,26,1498,98.6,5
11744,Renault KWID RXT Optional,3.5,2016,"27,000.00",Petrol,Manual,25.17,799,53.3,5
11745,Tata Tiago 1.2 Revotron XT,4.6,2018,"27,120.00",Petrol,Manual,23.84,1199,84,5
11746,Maruti Swift AMT ZDI,7.75,2018,"37,000.00",Diesel,Automatic,28.4,1248,74,5
11747,Mahindra XUV500 W10 2WD,11.5,2017,"25,000.00",Diesel,Manual,16,2179,140,7
11748,Maruti Swift Dzire VDI,6,2018,"50,000.00",Diesel,Manual,28.4,1248,74.02,5
11749,Honda City i DTec VX Option,8,2016,122000,Diesel,Manual,26,1498,98.6,5
11750,Toyota Etios Cross 1.4 GD,5,2017,"61,000.00",Diesel,Manual,23.59,1364,67.04,5
11751,Mahindra Bolero Power Plus ZLX,7.65,2018,"32,525.00",Diesel,Manual,16.5,1493,70,7
11752,Maruti Swift Dzire VDI,7.1,2018,"20,000.00",Diesel,Manual,28.4,1248,74.02,5
11753,Ford Figo Diesel EXI,3.25,2012,"62,230.00",Diesel,Manual,20,1399,68.05,5
11754,Maruti Alto LXi,1.3,2009,"68,000.00",Petrol,Manual,19.7,796,46.3,5
11755,Maruti Alto LXi BSIII,1.4,2008,"35,000.00",Petrol,Manual,19.7,796,46.3,5
11756,Honda City Corporate Edition,4.5,2013,"38,000.00",Petrol,Manual,16.8,1497,116.3,5
11757,Hyundai i10 Magna,2.5,2012,"45,160.00",Petrol,Manual,20.36,1197,78.9,5
11758,Hyundai Getz GLS,0.98,2005,"50,000.00",Petrol,Manual,15.3,1341,83,5
11759,Honda City i DTEC V,5.11,2014,"35,000.00",Diesel,Manual,26,1498,98.6,5
11760,Hyundai i10 Sportz AT,3.7,2013,"61,500.00",Petrol,Automatic,16.95,1197,78.9,5
11761,Mahindra Bolero Power Plus SLE,6.2,2018,"45,000.00",Diesel,Manual,16.5,1493,70,7
11762,Maruti Swift LDI BSIV,5.5,2015,"50,000.00",Diesel,Manual,25.2,1248,74,5
11763,Hyundai Xcent 1.2 CRDi E,3.8,2018,100000,Diesel,Manual,25.4,1186,73.97,5
11764,Honda Amaze S i-DTEC,5.49,2019,"47,001.00",Diesel,Manual,25.8,1498,98.6,5
11765,Ford Figo Diesel Titanium,2.1,2010,"80,000.00",Diesel,Manual,20,1399,68,5
11766,Ford Figo Diesel EXI,2.4,2014,"88,000.00",Diesel,Manual,20,1399,68.05,5
11767,Datsun RediGO AMT 1.0 S,3.49,2018,"14,001.00",Petrol,Automatic,23,999,67,5
11768,Hyundai Grand i10 AT Asta,4.75,2015,"69,000.00",Petrol,Automatic,18.9,1197,82,5
11769,Hyundai Santro Xing GLS,1.5,2008,"70,000.00",Petrol,Manual,17.92,1086,62.1,5
11770,Toyota Innova Crysta 2016-2020 2.4 G Plus MT 8S BSIV,15.26,2019,"50,000.00",Diesel,Manual,13.68,2393,147.8,8
11771,Maruti Swift Dzire VDI,6.48,2017,"70,000.00",Diesel,Manual,28.4,1248,74.02,5
11772,Honda City i VTEC V,7.85,2016,"80,000.00",Petrol,Manual,17.8,1497,117.3,5
11773,Maruti Swift VXI Optional,4.6,2015,"25,000.00",Petrol,Manual,20.4,1197,81.8,5
11774,Renault KWID Climber 1.0 AMT,3.7,2018,"25,000.00",Petrol,Automatic,24.04,999,67,5
11775,Ford Ecosport 2015-2021 1.5 Diesel Titanium,5.25,2015,142000,Diesel,Manual,21.7,1498,98.96,5
11776,Hyundai Xcent 1.2 Kappa S Option,5.25,2014,"54,000.00",Petrol,Manual,19.1,1197,81.86,5
11777,Volkswagen Vento 1.2 TSI Highline AT,11.5,2019,"10,000.00",Petrol,Automatic,18.19,1197,103.2,5
11778,Maruti Eeco 5 Seater Standard BSIV,3.22,2019,"15,000.00",Petrol,Manual,15.37,1196,73,5
11779,Skoda Rapid 1.6 MPI Ambition Plus,4.5,2014,"20,000.00",Petrol,Manual,15,1598,103.6,5
11780,Maruti Swift Dzire VXI,5,2016,"40,000.00",Petrol,Manual,20.85,1197,83.14,5
11781,Hyundai i20 Petrol Magna Era,5.35,2018,"25,000.00",Petrol,Manual,18.6,1197,81.86,5
11782,Honda City 1.5 V AT,4,2011,"17,000.00",Petrol,Automatic,16.8,1497,118,5
11783,Hyundai i20 1.2 Asta Option,6.99,2018,"1,493.00",Petrol,Manual,18.6,1197,81.83,5
11784,Hyundai i10 Sportz 1.1L,3.99,2016,"48,000.00",Petrol,Manual,19.81,1086,68.05,5
11785,Hyundai i20 1.2 Asta,5.35,2017,"30,000.00",Petrol,Manual,17,1197,80,5
11786,Maruti Alto 800 LXI,2.15,2015,"48,000.00",Petrol,Manual,22.74,796,47.3,5
11787,Mahindra Thar 4X4,7,2015,"58,376.00",Diesel,Manual,16.55,2498,105,7
11788,Audi Q3 2.0 TDI Quattro Premium Plus,16.1,2013,"35,000.00",Diesel,Automatic,15.73,1968,174.33,5
11789,Honda City i VTEC VX,10.25,2019,"21,000.00",Petrol,Manual,17.8,1497,117.3,5
11790,Mahindra Bolero SLE,4.45,2012,"68,000.00",Diesel,Manual,13.6,2523,63,7
11791,Kia Seltos GTX Plus,15.6,2019,"5,000.00",Petrol,Manual,16.1,1353,138,5
11792,Hyundai Elantra 2.0 SX AT,15.75,2018,"13,000.00",Petrol,Automatic,14.62,1999,149.92,5
11793,Mahindra Scorpio 1.99 S10,12,2017,"51,000.00",Diesel,Manual,15.4,1997,120,7
11794,Hyundai i20 Magna,2.35,2009,"71,000.00",Petrol,Manual,20.35,1197,81.86,5
11795,Honda City i VTEC VX Option BL,5.75,2017,"55,000.00",Petrol,Manual,17.8,1497,117.3,5
11796,Ford Freestyle Titanium Plus Diesel BSIV,8,2019,"10,000.00",Diesel,Manual,24.4,1498,98.63,5
11797,Hyundai EON LPG Era Plus,2.1,2013,"25,000.00",LPG,Manual,21.1,814,55.2,5
11798,Ford Fiesta 1.4 Duratorq ZXI,1.6,2007,"90,000.00",Diesel,Manual,17.8,1399,68,5
11799,Maruti Ertiga SHVS ZDI,8,2017,"60,000.00",Diesel,Manual,24.52,1248,88.5,7
11800,Honda Mobilio E i DTEC,5.5,2015,"54,000.00",Diesel,Manual,24.2,1498,98.6,7
11801,Toyota Innova 2.5 VX (Diesel) 7 Seater,8.3,2015,165000,Diesel,Manual,12.99,2494,100.6,7
11802,Maruti Ritz ZXI,2.25,2011,"56,787.00",Petrol,Manual,21.1,1197,85.8,5
11803,Hyundai i20 1.2 Sportz Option,3.25,2013,"35,000.00",Petrol,Manual,17,1197,80,5
11804,Maruti Vitara Brezza VDi,7.25,2016,"64,000.00",Diesel,Manual,24.3,1248,88.5,5
11805,Maruti Swift Dzire VXI 1.2 BS IV,6.25,2018,"47,230.00",Petrol,Manual,22,1197,81.8,5
11806,Maruti Ciaz Delta BSIV,7.25,2018,"23,167.00",Petrol,Manual,21.56,1462,103.25,5
11807,Maruti Ignis 1.2 Delta BSIV,4.25,2017,"22,115.00",Petrol,Manual,20.89,1197,81.8,5
11808,Maruti Swift VXI Optional,6.32,2019,"38,000.00",Petrol,Manual,20.4,1197,81.8,5
11809,Maruti Wagon R LXI,1.75,2007,"53,000.00",Petrol,Manual,21.79,998,67.05,5
11810,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,18.49,2018,"27,000.00",Diesel,Automatic,11.36,2755,171.5,7
11811,Hyundai i20 Magna,2.7,2011,"62,540.00",Petrol,Manual,18.5,1197,80,5
11812,Mahindra XUV500 AT W10 1.99 mHawk,13.5,2017,"20,000.00",Diesel,Automatic,16,1997,140,7
11813,Hyundai EON Magna Plus,2.5,2016,"50,000.00",Petrol,Manual,21.1,814,55.2,5
11814,Maruti Alto LX,1.56,2011,"15,000.00",Petrol,Manual,19.7,796,46.3,5
11815,Ford Figo Petrol EXI,1.5,2010,"80,000.00",Petrol,Manual,15.6,1196,70,5
11816,Honda WR-V i-DTEC VX,8.95,2018,"22,000.00",Diesel,Manual,25.5,1498,98.6,5
11817,Mahindra Scorpio 1.99 S4 9S,6,2016,"36,908.00",Diesel,Manual,15.4,1997,120,9
11818,Toyota Platinum Etios 1.4 VXD,5.4,2016,"35,000.00",Diesel,Manual,23.59,1364,67.04,5
11819,Maruti Swift Dzire VXI,4.5,2015,"70,000.00",Petrol,Manual,20.85,1197,83.14,5
11820,Volkswagen Polo Diesel Highline 1.2L,4.6,2013,"58,000.00",Diesel,Manual,22.07,1199,73.9,5
11821,Fiat Grande Punto 1.3 Dynamic (Diesel),2.75,2013,120000,Diesel,Manual,20.3,1248,75,5
11822,Honda City S,3.95,2012,"47,000.00",Petrol,Manual,16.8,1497,116.4,5
11823,Skoda Laura 1.9 TDI MT Elegance,3.25,2011,"89,000.00",Diesel,Manual,17,1896,105,5
11824,Toyota Fortuner 3.0 Diesel,12,2011,196777,Diesel,Manual,11.5,2982,171,7
11825,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,5,2018,"40,000.00",Petrol,Manual,18.9,1197,81.86,5
11826,Audi A3 35 TDI Attraction,14.95,2015,"22,800.00",Diesel,Automatic,20.38,1968,143,5
11827,Mahindra KUV100 NXT D75 K2 Plus,5.55,2018,"50,000.00",Diesel,Manual,25.32,1198,77,6
11828,Tata Zest Revotron 1.2T XE,3,2016,"80,000.00",Petrol,Manual,17.57,1193,88.7,5
11829,BMW 3 Series 320d,9.95,2012,"34,000.00",Diesel,Automatic,13.2,1995,170,5
11830,Honda Amaze VX i-DTEC,5.15,2016,"40,000.00",Diesel,Manual,25.8,1498,98.6,5
11831,Maruti Celerio ZXI MT BSIV,4.5,2019,"15,000.00",Petrol,Manual,23.1,998,67.04,5
11832,Mahindra Bolero DI,2.5,2006,340000,Diesel,Manual,13.6,2523,63,7
11833,Maruti Omni MPI STD BSIV,2.5,2017,"15,000.00",Petrol,Manual,16.8,796,34.2,5
11834,Hyundai Xcent 1.1 CRDi SX Option,3.75,2015,167500,Diesel,Manual,24.4,1120,71,5
11835,Maruti Alto 800 VXI Optional,3.25,2016,"16,000.00",Petrol,Manual,24.7,796,47.3,5
11836,Maruti Wagon R LXI DUO BSIII,0.8,2006,"90,000.00",LPG,Manual,17.3,1061,57.5,5
11837,Maruti Vitara Brezza ZDi Plus,6.5,2016,"80,000.00",Diesel,Manual,24.3,1248,88.5,5
11838,Honda City 2017-2020 GXi,3,2006,"40,000.00",Petrol,Manual,17.7,1497,78,5
11839,Maruti Swift Dzire LDI,3.25,2013,"70,000.00",Diesel,Manual,23.4,1248,74,5
11840,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,7.5,2017,143000,Diesel,Manual,25.1,1248,88.5,5
11841,Maruti Ertiga VDI,6.25,2015,"80,000.00",Diesel,Manual,20.77,1248,88.76,7
11842,Maruti Alto 800 LXI,2.5,2017,"20,000.00",Petrol,Manual,24.7,796,47.3,5
11843,Honda WR-V i-DTEC VX,6.99,2017,"33,000.00",Diesel,Manual,25.5,1498,98.6,5
11844,Ford Aspire 1.2 Ti-VCT Titanium,4.5,2015,"30,000.00",Petrol,Manual,18.16,1196,86.8,5
11845,Tata Safari Storme EX,7,2018,"70,000.00",Diesel,Manual,14.1,2179,147.94,7
11846,Tata Indigo LX DiCOR,1.7,2013,"52,000.00",Diesel,Manual,16.6,1405,70,5
11847,Maruti Swift Dzire Ldi BSIV,2.5,2012,154600,Diesel,Manual,19.3,1248,73.9,5
11848,Hyundai i20 Active 1.4 SX,6.25,2015,"66,392.00",Diesel,Manual,21.19,1396,88.73,5
11849,Honda BRV i-DTEC VX MT,11,2018,"38,000.00",Diesel,Manual,21.9,1498,98.6,7
11850,Volkswagen Polo 1.5 TDI Highline,5,2015,120000,Diesel,Manual,20.14,1498,88.8,5
11851,Hyundai Xcent 1.2 VTVT SX,5.5,2018,"50,000.00",Petrol,Manual,20.14,1197,81.86,5
11852,Maruti Ciaz VDi Plus SHVS,7,2015,"60,000.00",Diesel,Manual,28.09,1248,88.5,5
11853,BMW 3 Series 320d,29,2017,"20,000.00",Diesel,Automatic,13.2,1995,170,5
11854,Toyota Corolla Altis GL MT,8.95,2016,"27,000.00",Petrol,Manual,14.28,1798,138.03,5
11855,Mahindra Scorpio S10 7 Seater,8.5,2015,"80,000.00",Diesel,Manual,15.4,2179,120,7
11856,Volkswagen Vento Konekt Diesel Highline,3.75,2014,"68,000.00",Diesel,Manual,20.54,1598,103.6,5
11857,Mahindra Scorpio SLE BSIV,4.65,2012,"70,000.00",Diesel,Manual,12.05,2179,120,8
11858,Mahindra Bolero 2011-2019 SLX,4.5,2012,"80,000.00",Diesel,Manual,15.96,2523,62.1,7
11859,Mahindra Quanto C4,3.5,2014,"60,000.00",Diesel,Manual,17.21,1493,100,7
11860,Tata Tigor 1.2 Revotron XT,5.5,2018,"40,000.00",Petrol,Manual,20.3,1199,84,5
11861,Mahindra Bolero 2011-2019 SLE BSIII,6.25,2014,"56,467.00",Diesel,Manual,15.96,2523,62.1,7
11862,Mahindra Bolero Power Plus SLE,7.5,2018,"20,000.00",Diesel,Manual,16.5,1493,70,7
11863,Mahindra Bolero 2011-2019 SLX,5.25,2015,107107,Diesel,Manual,15.96,2523,62.1,7
11864,Maruti Swift Dzire LXI Option,3.69,2016,"60,000.00",Petrol,Manual,20.85,1197,83.14,5
11865,Datsun GO Plus T CVT,2.65,2015,"14,000.00",Petrol,Automatic,18.57,1198,76.43,7
11866,Renault KWID RXT,2,2015,"30,000.00",Petrol,Manual,25.17,799,53.3,5
11867,Maruti Wagon R LXI,3.35,2016,"38,000.00",Petrol,Manual,21.79,998,67.05,5
11868,Maruti Swift LXI,3.15,2011,"94,991.00",Petrol,Manual,18.6,1197,85.8,5
11869,Datsun GO T Option Petrol,4.9,2019,"3,300.00",Petrol,Manual,19.83,1198,67,5
11870,Hyundai Creta 1.6 CRDi SX Plus,8.75,2016,120000,Diesel,Manual,19.67,1582,126.2,5
11871,Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,19,2019,"10,000.00",Diesel,Automatic,11.36,2755,171.5,7
11872,Toyota Fortuner 3.0 Diesel,12.25,2010,182432,Diesel,Manual,11.5,2982,171,7
11873,Hyundai Creta 1.4 EX Diesel,10,2019,"35,000.00",Diesel,Manual,22.1,1396,88.7,5
11874,Maruti Zen Estilo VXI BSIV,2.2,2013,"14,000.00",Petrol,Manual,19,998,67.1,5
11875,Tata Tigor 1.2 Revotron XZ Option,6,2018,"15,572.00",Petrol,Manual,20.3,1199,84,5
11876,Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,5.9,2014,"82,100.00",Diesel,Manual,23,1498,98.96,5
11877,Tata Sumo Gold EX,4,2015,"63,063.00",Diesel,Manual,15.3,2956,83.83,7
11878,Toyota Etios Liva GD,3.29,2015,120000,Diesel,Manual,23.59,1364,67.04,5
11879,Hyundai Creta 1.6 VTVT S,8.25,2016,"42,530.00",Petrol,Manual,15.29,1591,121.3,5
11880,Mahindra Bolero 2011-2019 SLX,4.5,2015,"93,648.00",Diesel,Manual,15.96,2523,62.1,7
11881,Mahindra KUV 100 mFALCON G80 K4 Plus,3.15,2017,"94,000.00",Petrol,Manual,18.15,1198,82,6
11882,Mahindra TUV 300 T8 AMT,7.75,2016,"15,000.00",Diesel,Automatic,18.49,1493,100,7
11883,Nissan Terrano XV Premium 110 PS,4.45,2014,"40,000.00",Diesel,Manual,19.01,1461,108.5,5
11884,Hyundai Creta 1.6 VTVT S,8.5,2016,"25,000.00",Petrol,Manual,15.29,1591,121.3,5
11885,Jaguar XF Diesel,12.99,2012,"73,001.00",Diesel,Automatic,14.74,2993,270.9,5
11886,Volkswagen Vento New Diesel Highline,2.6,2011,"36,000.00",Diesel,Manual,20.54,1598,103.5,5
11887,Maruti Wagon R VXI,1.8,2009,"42,000.00",Petrol,Manual,18.9,998,67.1,5
11888,Mahindra Renault Logan 1.4 GLX Petrol,1.4,2010,110000,Petrol,Manual,15.7,1390,75,5
11889,Hyundai EON 1.0 Era Plus,3.5,2018,"20,000.00",Petrol,Manual,20.3,998,68.05,5
11890,Mahindra Bolero DI,3,2011,"70,000.00",Diesel,Manual,13.6,2523,63,7
11891,Hyundai Verna 1.6 CRDi SX,4.75,2012,"65,000.00",Diesel,Manual,23.9,1582,126.2,5
11892,Hyundai Verna VTVT 1.6 SX Option,11.25,2017,"10,000.00",Petrol,Manual,17,1591,121.3,5
11893,Tata Indica eLX,1.75,2015,"48,000.00",Diesel,Manual,25,1396,69,5
11894,Maruti SX4 S Cross DDiS 200 Delta,5.45,2016,"59,000.00",Diesel,Manual,23.65,1248,88.5,5
11895,Hyundai i20 Active SX Diesel,5.99,2016,"15,000.00",Diesel,Manual,21.19,1396,88.76,5
11896,Mahindra KUV100 NXT D75 K8,7,2020,"35,000.00",Diesel,Manual,25.32,1198,77,6
11897,Maruti Estilo LXI,1.8,2010,"15,000.00",Petrol,Manual,19.5,1061,null ,null
11898,Maruti Wagon R LXI DUO BSIII,1.65,2010,"78,000.00",LPG,Manual,17.3,1061,57.5,5
11899,null,null,, null ,null,null,null,null,null,null
11900,Maruti Alto LXI,1.25,2011,115000,Petrol,Manual,19.7,796,46.3,5
11901,Ford Ecosport 1.5 Ti VCT AT Titanium,4.49,2013,"39,500.00",Petrol,Automatic,16.5,1499,110,5
11902,Maruti Swift VDI,4,2012,"60,000.00",Diesel,Manual,22.9,1248,74,5
11903,Hyundai EON Era Plus,2.6,2016,"39,000.00",Petrol,Manual,21.1,814,55.2,5
11904,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,5,2009,120000,Diesel,Manual,12.8,2494,102,8
11905,Hyundai Santro Xing XK eRLX EuroIII,0.6,2007,"50,000.00",Petrol,Manual,17.8,1086,63,5
11906,Honda BRV i-DTEC VX MT,7.75,2016,"49,393.00",Diesel,Manual,21.9,1498,98.6,7
11907,Maruti Wagon R LXI DUO BSIII,2.4,2010,"45,154.00",LPG,Manual,17.3,1061,57.5,5
11908,Hyundai i20 1.4 Asta,7.5,2018,"38,000.00",Diesel,Manual,22.54,1396,88.73,5
11909,Maruti Alto 800 LXI,1.7,2013,"70,000.00",Petrol,Manual,22.74,796,47.3,5
11910,Honda Amaze S i-Vtech,3.3,2014,"44,000.00",Petrol,Manual,18,1198,86.7,5
11911,Hyundai Grand i10 1.2 CRDi Magna,3.9,2017,"30,000.00",Diesel,Manual,24,1186,73.97,5
